transaction_id,timestamp,sender_id,receiver_id,amount,currency,transaction_type,channel,operator,sender_wilaya,receiver_wilaya,status,fees,is_ramadan,bill_provider,origin_country,is_anomaly,anomaly_type
d0550a44-10c6-4402-84fb-6419dc5a8b87,2026-03-05T15:52:49Z,ACC_03925,ACC_02277,75075.69,MRU,CASH_OUT,USSD,Masrvi,Hodh El Chargui,Nouakchott-Ouest,SUCCESS,1326.25,True,,,False,NONE
9410b628-5602-4876-8a10-344e81419917,2026-02-23T14:10:16Z,ACC_02901,ACC_01655,45303.69,MRU,TRANSFER,USSD,Click,Nouakchott-Sud,Nouakchott-Ouest,SUCCESS,460.60,True,,,False,NONE
058dd893-32e1-4311-8144-582c18847cfa,2026-01-23T15:57:54Z,ACC_02087,ACC_01092,6757.13,MRU,CASH_IN,AGENT,GazaPay,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,48.57,False,,,False,NONE
1f450b28-0716-4cbb-9e73-55744540f1ae,2026-03-18T21:39:23Z,ACC_03614,ACC_02109,1945.91,MRU,BILL_PAY,USSD,Bankily,Dakhlet Nouadhibou,Nouakchott-Sud,SUCCESS,0.00,True,MATTEL,,False,NONE
6c94156e-06fd-4995-947d-73a227af4991,2026-02-19T23:49:38Z,ACC_00404,ACC_02433,23268.95,MRU,CASH_OUT,USSD,BaridCash,Dakhlet Nouadhibou,Brakna,SUCCESS,266.54,True,,,False,NONE
5d442e55-1be1-4822-b673-640eeac58d4c,2026-03-24T11:58:55Z,ACC_03404,ACC_01850,68214.62,XOF,TRANSFER,USSD,Amanty,Dakhlet Nouadhibou,Gorgol,SUCCESS,667.78,False,,,False,NONE
65d63863-21cd-4d5e-818f-7f616ac063e0,2026-03-04T20:28:46Z,ACC_03639,ACC_00231,1309.65,MRU,BILL_PAY,USSD,Click,Gorgol,Dakhlet Nouadhibou,SUCCESS,0.00,True,MAURITEL,,False,NONE
d665ba0e-8c88-4d3a-a978-abb89f9167dd,2026-03-07T19:01:12Z,ACC_00343,ACC_00980,72839.87,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Sud,Nouakchott-Sud,SUCCESS,785.48,True,,,False,NONE
1104bd83-d9c3-42cd-8581-00c4d696bbd8,2026-02-28T23:36:54Z,ACC_02678,ACC_04622,67134.96,MRU,TRANSFER,USSD,Masrvi,Trarza,Hodh El Gharbi,SUCCESS,1154.72,True,,,False,NONE
374bdbae-897f-4c69-a793-8aa1cc466921,2026-02-26T22:07:59Z,ACC_03927,ACC_02558,53437.09,MRU,CASH_IN,USSD,Masrvi,Nouakchott-Sud,Nouakchott-Ouest,SUCCESS,985.66,True,,,False,NONE
8b1a2430-eb3f-4d6d-a8f0-f2961531a038,2026-03-11T22:03:27Z,ACC_00236,ACC_01462,2230.04,MRU,MERCHANT,APP,Sedad,Brakna,Nouakchott-Sud,SUCCESS,26.91,True,,,False,NONE
5dcb986f-044b-44f5-9304-aff86f071b96,2026-01-12T17:24:03Z,ACC_03955,ACC_03055,1892.53,MRU,TRANSFER,APP,Moov Money,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,19.99,False,,,False,NONE
31efb832-df48-4d3c-a9f9-9b3cd5a409f0,2026-03-11T19:15:05Z,ACC_02743,ACC_01467,1268.08,MRU,BILL_PAY,USSD,Bankily,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,0.00,True,MAURITEL,,False,NONE
5abfe12a-5149-4889-a515-845956618975,2026-03-07T22:10:38Z,ACC_01460,ACC_02486,408.21,MRU,AIRTIME,USSD,Attijari Mobile,Dakhlet Nouadhibou,Nouakchott-Nord,SUCCESS,0.00,True,,,False,NONE
771e2b18-ec62-4ac7-87f6-c99e5cdeccae,2026-03-11T17:05:07Z,ACC_01724,ACC_00827,1542.64,MRU,BILL_PAY,USSD,BCIpay,Nouakchott-Nord,Assaba,SUCCESS,0.00,True,SNDE,,False,NONE
af71c222-3e97-4211-a983-cb00c1661f49,2026-03-16T22:49:58Z,ACC_04985,ACC_02808,12837.29,MRU,CASH_IN,USSD,Sedad,Trarza,Nouakchott-Ouest,SUCCESS,80.37,True,,FR,False,NONE
4d180563-047c-4cc5-bdb9-3ebd86c2abf8,2026-03-02T20:10:54Z,ACC_04609,ACC_01937,57041.39,MRU,CASH_OUT,USSD,bimbank Mobile,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,1068.49,True,,,False,NONE
aa54af60-e832-464e-b846-0a630d0050da,2026-03-10T11:39:56Z,ACC_01714,ACC_01381,1268.95,MRU,BILL_PAY,APP,Masrvi,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,0.00,True,MATTEL,,False,NONE
e01a33fe-c6fb-4116-8832-2928f647296a,2026-01-13T11:33:16Z,ACC_04160,ACC_04492,4211.75,MRU,BILL_PAY,USSD,Attijari Mobile,Trarza,Nouakchott-Nord,SUCCESS,0.00,False,SOMELEC,,False,NONE
53972582-ddfd-401b-a014-8f46f1c71861,2026-01-29T18:33:47Z,ACC_01396,ACC_02933,79096.65,MRU,TRANSFER,USSD,Click,Tagant,Dakhlet Nouadhibou,SUCCESS,1075.39,False,,,False,NONE
10ed99a7-e5bf-4acd-b407-732c0d3300b4,2026-01-06T11:29:38Z,ACC_03180,ACC_02121,5000.00,USD,TRANSFER,USSD,Masrvi,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,48.67,False,,,False,NONE
6f0328e5-f5af-484c-8c14-c6fa03ee9fc3,2026-01-06T11:32:38Z,ACC_01202,ACC_02121,5000.00,MRU,TRANSFER,USSD,GazaPay,Hodh El Chargui,Dakhlet Nouadhibou,SUCCESS,56.81,False,,,False,NONE
49aad031-d53c-4aa9-a89c-cd5045031bc3,2026-01-06T11:32:38Z,ACC_02158,ACC_02121,5000.00,MRU,TRANSFER,APP,Click,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,66.48,False,,,False,NONE
054bf7fe-0963-43df-b92d-ab67f0fb62d2,2026-01-06T11:38:38Z,ACC_03417,ACC_02121,5000.00,MRU,TRANSFER,APP,BaridCash,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,26.45,False,,,False,NONE
0e535072-6f4a-482b-983e-caae3fa16f42,2026-01-06T11:42:38Z,ACC_04836,ACC_02121,5000.00,MRU,TRANSFER,USSD,Masrvi,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,40.85,False,,,False,NONE
b975e143-3efa-4cb8-ae5c-27d8bf85cdc6,2026-01-06T11:49:38Z,ACC_02188,ACC_02121,5000.00,MRU,TRANSFER,USSD,GazaPay,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,66.14,False,,,False,NONE
215b7ad5-c46b-4846-8996-c46d4c7c6dfb,2026-01-06T11:52:38Z,ACC_04146,ACC_02121,5000.00,MRU,TRANSFER,USSD,bimbank Mobile,Dakhlet Nouadhibou,Dakhlet Nouadhibou,SUCCESS,49.14,False,,,False,NONE
01167527-820a-46a1-9500-1c4bc78434af,2026-01-06T11:54:38Z,ACC_01125,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bankily,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,83.43,False,,,False,NONE
0f11a6d9-6e1a-4b7a-b195-1b0a46af6084,2026-01-06T12:00:38Z,ACC_03860,ACC_02121,5000.00,MRU,TRANSFER,APP,Masrvi,Dakhlet Nouadhibou,Dakhlet Nouadhibou,SUCCESS,91.59,False,,,False,NONE
e3f57624-cb0e-4bc8-bc14-efe1c4663d4e,2026-01-06T12:07:38Z,ACC_04451,ACC_02121,5000.00,MRU,TRANSFER,USSD,Sedad,Trarza,Dakhlet Nouadhibou,SUCCESS,30.40,False,,,False,NONE
1abcd2e5-c8d8-4122-84ee-ba488fc442b1,2026-01-06T12:07:38Z,ACC_01301,ACC_02121,5000.00,MRU,TRANSFER,APP,Sedad,Trarza,Dakhlet Nouadhibou,SUCCESS,94.21,False,,,False,NONE
0e22bd5a-3fbe-4dcf-b6bd-5efac79e5b63,2026-01-06T12:09:38Z,ACC_02792,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bamis Digital,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,27.99,False,,,False,NONE
316cd69d-8eea-416f-ab40-db1614657178,2026-01-06T12:17:38Z,ACC_01292,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bankily,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,51.02,False,,,False,NONE
b3cb278b-bbed-4165-8a39-809644f242be,2026-01-06T12:21:38Z,ACC_02902,ACC_02121,5000.00,MRU,TRANSFER,APP,Rassidy رصيدي,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,25.92,False,,,False,NONE
48fb433a-2734-46ed-8a09-a1a05c05b65e,2026-01-06T12:22:38Z,ACC_03482,ACC_02121,5000.00,MRU,TRANSFER,USSD,bimbank Mobile,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,88.92,False,,,False,NONE
a684a9c0-b0cb-4e14-b620-07df80d230a5,2026-01-06T12:28:38Z,ACC_04464,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bankily,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,94.62,False,,,False,NONE
fdcbd227-85fa-478a-b35b-4593acea1732,2026-01-06T12:34:38Z,ACC_00210,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bankily,Dakhlet Nouadhibou,Dakhlet Nouadhibou,SUCCESS,40.87,False,,,False,NONE
13167dcf-14b4-4459-a1c9-96010c4eeb02,2026-01-06T12:40:38Z,ACC_00171,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bankily,Dakhlet Nouadhibou,Dakhlet Nouadhibou,SUCCESS,66.84,False,,,False,NONE
93788c46-7b7e-476d-a87a-35af8a3b3724,2026-01-06T12:44:38Z,ACC_04765,ACC_02121,5000.00,MRU,TRANSFER,APP,Amanty,Trarza,Dakhlet Nouadhibou,SUCCESS,95.77,False,,,False,NONE
7e40dd68-744c-4e01-9444-62eedfe7c4d8,2026-01-06T12:56:38Z,ACC_02390,ACC_02121,5000.00,XOF,TRANSFER,USSD,Bankily,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,90.54,False,,,False,NONE
ad10d5dc-e955-4afd-8a93-57d4c79620ea,2026-01-06T12:59:38Z,ACC_03991,ACC_02121,5000.00,MRU,TRANSFER,USSD,Amanty,Brakna,Dakhlet Nouadhibou,SUCCESS,29.74,False,,,False,NONE
3989ac98-091e-4ee2-902a-06ee0fdc4037,2026-01-06T13:01:38Z,ACC_04748,ACC_02121,5000.00,MRU,TRANSFER,USSD,Sedad,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,71.50,False,,,False,NONE
9c7e3838-5bbc-4693-8372-300001168753,2026-01-06T13:02:38Z,ACC_02571,ACC_02121,5000.00,MRU,TRANSFER,APP,Click,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,63.01,False,,,False,NONE
4d058dbc-493a-4d34-bd7c-b237b20a682b,2026-01-06T13:05:38Z,ACC_00387,ACC_02121,5000.00,MRU,TRANSFER,APP,Amanty,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,44.59,False,,,False,NONE
cadb810d-cc71-4f5a-8706-fc4fd43bbb69,2026-01-06T13:13:38Z,ACC_03101,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bankily,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,48.97,False,,,False,NONE
634ce1a7-6a50-4c81-b8a6-485b07caa266,2026-01-06T13:13:38Z,ACC_04064,ACC_02121,5000.00,MRU,TRANSFER,USSD,BaridCash,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,93.30,False,,,False,NONE
22f50ce7-ea51-4d67-8014-f2215459faa5,2026-01-06T13:15:38Z,ACC_01295,ACC_02121,5000.00,MRU,TRANSFER,USSD,Sedad,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,98.40,False,,,False,NONE
64b1704d-06b2-4e25-b509-9a42785f9016,2026-01-06T13:15:38Z,ACC_04554,ACC_02121,5000.00,MRU,TRANSFER,APP,bimbank Mobile,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,42.68,False,,,False,NONE
7d40c211-ad16-4994-a222-a3b05927ad41,2026-01-06T13:17:38Z,ACC_03424,ACC_02121,5000.00,MRU,TRANSFER,USSD,Bankily,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,47.48,False,,,False,NONE
2107abb1-8caa-42a9-aec0-ad8ecb4fd2cb,2026-01-06T13:19:38Z,ACC_01046,ACC_02121,5000.00,MRU,TRANSFER,USSD,BaridCash,Dakhlet Nouadhibou,Dakhlet Nouadhibou,SUCCESS,34.26,False,,,False,NONE
01e8b06c-897d-42ee-bd3b-523ffc4d7d3d,2026-03-06T09:40:33Z,ACC_00275,ACC_03835,1165.64,MRU,BILL_PAY,USSD,Click,Brakna,Nouakchott-Nord,SUCCESS,0.00,True,SOMELEC,,False,NONE
1e09945c-adb3-4df1-9044-38fb4d7a3197,2026-01-02T10:26:30Z,ACC_02351,ACC_02258,33076.10,MRU,TRANSFER,USSD,Bankily,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,461.22,False,,,False,NONE
84cc5910-cc86-4457-987f-57eccbba0f89,2026-03-05T20:24:09Z,ACC_04507,ACC_00742,7151.49,MRU,BILL_PAY,USSD,bimbank Mobile,Brakna,Nouakchott-Nord,SUCCESS,0.00,True,SOMELEC,,False,NONE
74d86930-b890-4ae9-a312-c4e91c5c6876,2026-02-24T19:41:52Z,ACC_01179,ACC_04538,1361.64,MRU,MERCHANT,USSD,Bankily,Nouakchott-Sud,Nouakchott-Sud,SUCCESS,18.84,True,,,False,NONE
4fa82d2f-4a25-4bc2-b2ce-f182815a65e3,2026-03-04T07:49:41Z,ACC_02267,ACC_00867,45592.97,MRU,CASH_OUT,USSD,Moov Money,Gorgol,Tagant,SUCCESS,541.38,True,,,False,NONE
1ab3516a-163c-4ff1-aa52-318ac2005ac5,2026-02-11T16:33:43Z,ACC_04829,ACC_00210,76507.22,MRU,TRANSFER,USSD,Amanty,Inchiri,Dakhlet Nouadhibou,SUCCESS,810.73,False,,,False,NONE
64361a9a-5883-45b5-9bcf-1c62fbc649fc,2026-03-09T23:59:54Z,ACC_02732,ACC_02421,71347.87,MRU,TRANSFER,USSD,Sedad,Brakna,Nouakchott-Sud,SUCCESS,1009.36,True,,,False,NONE
2cf5650a-ff37-4f73-9d8d-b16bf4846fce,2026-03-08T09:21:25Z,ACC_04095,ACC_03194,3713.08,MRU,BILL_PAY,USSD,Masrvi,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,0.00,True,SOMELEC,,False,NONE
bd9d712c-b777-4301-a203-7012ff9933e6,2026-02-04T12:34:59Z,ACC_04256,ACC_01749,79343.44,MRU,TRANSFER,USSD,bimbank Mobile,Adrar,Nouakchott-Nord,SUCCESS,1236.64,False,,,False,NONE
93f003c2-49c5-41f5-b1d8-c85df3fb5762,2026-02-14T12:41:04Z,ACC_03955,ACC_00725,48164.01,MRU,TRANSFER,APP,Moov Money,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,301.10,False,,,False,NONE
8abbf6b2-5764-47fb-af65-ff255593422b,2026-03-07T22:36:47Z,ACC_00667,ACC_03849,42072.52,MRU,TRANSFER,USSD,Bankily,Gorgol,Dakhlet Nouadhibou,SUCCESS,423.30,True,,,False,NONE
74406875-2ad7-475f-b515-25a6059111e9,2026-02-15T14:40:55Z,ACC_04873,ACC_04672,30688.68,XOF,CASH_IN,AGENT,Masrvi,Nouakchott-Ouest,Assaba,SUCCESS,519.74,False,,,False,NONE
9a9dc34a-e692-43fe-be7b-dc2efa73a550,2026-03-21T16:55:08Z,ACC_03516,ACC_02247,9014.00,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,151.93,False,,,False,NONE
dbdf7b1c-57d9-4c5a-8ca2-bdb421c13b8d,2026-02-20T17:32:49Z,ACC_03754,ACC_04837,72451.96,MRU,TRANSFER,USSD,Attijari Mobile,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,1045.39,True,,,False,NONE
2effa66d-286f-4530-bf84-48d02996c351,2026-03-30T19:15:26Z,ACC_01747,ACC_03109,26761.75,MRU,TRANSFER,AGENT,BCIpay,Tiris Zemmour,Guidimakha,SUCCESS,197.43,False,,,False,NONE
9721c478-8405-4e81-bcbb-83895c0a9468,2026-03-16T11:14:30Z,ACC_03214,ACC_04108,82600.23,MRU,CASH_OUT,USSD,Masrvi,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,1225.40,True,,,False,NONE
fc174e04-cabd-4abc-8494-7283fef08e69,2026-02-05T09:38:39Z,ACC_02741,ACC_04105,53217.39,MRU,TRANSFER,USSD,Bankily,Nouakchott-Sud,Brakna,SUCCESS,635.69,False,,,False,NONE
9f23f08f-8996-4708-ba35-8c7eeb7f7f1f,2026-03-01T07:56:59Z,ACC_00483,ACC_04668,4791.11,MRU,BILL_PAY,APP,Attijari Mobile,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,0.00,True,SOMELEC,,False,NONE
da5a94d9-6ec5-4fad-a42f-dca3ac7ed1e4,2026-03-02T12:01:17Z,ACC_01769,ACC_00175,55351.59,MRU,CASH_OUT,USSD,Attijari Mobile,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,557.86,True,,,False,NONE
b251103d-37f8-4baa-9c10-0f31567fdb37,2026-03-15T22:47:46Z,ACC_03214,ACC_04635,39219.61,USD,TRANSFER,APP,Masrvi,Nouakchott-Nord,Hodh El Gharbi,SUCCESS,513.20,True,,,False,NONE
538d1e58-fd45-4b81-ac3b-030774fedb8e,2026-01-05T19:37:32Z,ACC_02584,ACC_00213,62256.44,MRU,CASH_OUT,USSD,Sedad,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,1059.19,False,,,False,NONE
034f12f3-2b51-41ee-911e-0e515365cf4e,2026-02-25T20:39:47Z,ACC_03336,ACC_00280,86896.85,MRU,CASH_OUT,USSD,Masrvi,Hodh El Gharbi,Nouakchott-Nord,SUCCESS,888.53,True,,,False,NONE
96c22c5f-8443-4fa7-b090-9165c8afdf53,2026-03-20T13:15:41Z,ACC_00138,ACC_00044,5420.79,MRU,TRANSFER,USSD,Bankily,Dakhlet Nouadhibou,Nouakchott-Sud,SUCCESS,94.16,False,,,False,NONE
c4a5d890-e9d6-42ae-999a-edfdffb4566e,2026-02-11T16:54:15Z,ACC_00526,ACC_01212,54614.39,MRU,TRANSFER,USSD,bimbank Mobile,Nouakchott-Sud,Nouakchott-Ouest,SUCCESS,622.16,False,,,False,NONE
3ab52796-d1e6-42f0-ba6b-93274a8fc950,2026-02-03T19:51:59Z,ACC_02787,ACC_04668,1658.74,MRU,CASH_OUT,USSD,Masrvi,Tagant,Nouakchott-Nord,SUCCESS,23.15,False,,,False,NONE
32f87a94-1338-425c-af82-06f35ecd4f10,2026-02-05T08:24:42Z,ACC_03365,ACC_04635,1646.46,MRU,AIRTIME,USSD,Amanty,Assaba,Hodh El Gharbi,SUCCESS,0.00,False,,,False,NONE
07d849b1-a68f-4e6a-a5fd-9ffa5014eb8f,2026-01-16T16:33:18Z,ACC_03342,ACC_04667,1256.87,MRU,BILL_PAY,USSD,BCIpay,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,0.00,False,MATTEL,,False,NONE
01629fa5-9406-4600-a28f-ed4ea2f9d539,2026-03-01T23:06:45Z,ACC_04238,ACC_00611,87164.95,MRU,CASH_OUT,APP,Bamis Digital,Dakhlet Nouadhibou,Nouakchott-Nord,SUCCESS,1424.57,True,,,False,NONE
898237bb-083d-4f30-a076-dd5b7203c90f,2026-01-19T14:35:34Z,ACC_00343,ACC_00875,11565.72,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Sud,Hodh El Chargui,SUCCESS,228.02,False,,,False,NONE
5a17f2bc-67f3-43cf-88d4-47977e034d60,2026-03-03T18:25:14Z,ACC_01703,ACC_03751,45833.53,MRU,CASH_OUT,USSD,Bankily,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,647.27,True,,,False,NONE
75160dd9-3bfc-4691-8aec-25aba6860113,2026-03-03T21:42:17Z,ACC_00457,ACC_03350,25675.10,MRU,CASH_OUT,APP,Bankily,Assaba,Nouakchott-Nord,SUCCESS,275.01,True,,,False,NONE
af5c7aec-3fc9-4688-87d1-274eedb61658,2026-03-10T21:41:51Z,ACC_03643,ACC_01354,29975.25,MRU,CASH_OUT,USSD,Click,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,298.17,True,,,False,NONE
a570153a-82cf-48a0-87c6-c5e60de14cda,2026-03-25T14:38:43Z,ACC_01818,ACC_00292,1767.11,MRU,TRANSFER,USSD,Bankily,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,30.53,False,,,False,NONE
35a40ab2-7619-4af6-a1f3-5877dec73fa3,2026-01-18T13:13:16Z,ACC_01157,ACC_03887,19863.12,MRU,TRANSFER,APP,Click,Dakhlet Nouadhibou,Nouakchott-Nord,SUCCESS,118.33,False,,,False,NONE
ec329cae-16a6-4a19-9930-6fb9022f67f0,2026-03-16T22:07:38Z,ACC_04465,ACC_03260,44639.21,MRU,TRANSFER,APP,Rassidy رصيدي,Nouakchott-Nord,Hodh El Chargui,SUCCESS,872.57,True,,,False,NONE
9d3fcae0-8975-4e42-8dbc-918896730d56,2026-01-02T09:45:14Z,ACC_04587,ACC_00636,865.99,MRU,BILL_PAY,APP,Moov Money,Dakhlet Nouadhibou,Nouakchott-Ouest,SUCCESS,0.00,False,MAURITEL,,False,NONE
bab3a596-43ba-4303-845f-0b2c27c0a34a,2026-01-22T18:11:13Z,ACC_01021,ACC_00213,31073.54,MRU,TRANSFER,USSD,Rassidy رصيدي,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,492.00,False,,,False,NONE
a1209b1e-78f8-4000-b027-7f8f61ffb5a7,2026-03-10T23:07:22Z,ACC_01498,ACC_02358,7873.03,MRU,CASH_OUT,USSD,Bankily,Dakhlet Nouadhibou,Trarza,SUCCESS,139.11,True,,,False,NONE
9197fe1b-c3e9-448c-8907-9deb020d9a1d,2026-03-21T21:16:14Z,ACC_00267,ACC_00491,28584.83,MRU,TRANSFER,USSD,Masrvi,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,438.62,False,,,False,NONE
74f17a66-a813-4fcf-b24e-af54a1cd70ca,2026-01-04T17:27:18Z,ACC_00677,ACC_03585,5719.41,MRU,CASH_OUT,APP,Bankily,Nouakchott-Sud,Gorgol,SUCCESS,92.71,False,,,False,NONE
5e75d4e0-d655-4fb9-b018-0c6af00e06bd,2026-01-22T12:07:25Z,ACC_02066,ACC_00895,29468.13,MRU,TRANSFER,USSD,Click,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,171.11,False,,,False,NONE
b8f37653-fd91-4b73-8490-22fbf6c68993,2026-02-17T20:13:29Z,ACC_02399,ACC_03450,5042.23,MRU,BILL_PAY,APP,GazaPay,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,0.00,True,SOMELEC,,False,NONE
a28253e9-d359-4422-a539-ed9cd7c25b3e,2026-02-08T22:30:10Z,ACC_02055,ACC_00308,824.90,MRU,BILL_PAY,APP,GazaPay,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,0.00,False,MATTEL,,False,NONE
d6cc27b9-9ecd-486e-bf63-5ce93c78e1a9,2026-01-04T19:19:44Z,ACC_01068,ACC_01250,61663.40,MRU,TRANSFER,USSD,Masrvi,Trarza,Nouakchott-Nord,SUCCESS,730.21,False,,,False,NONE
458093e8-2d8c-4cc0-8ab0-099551eed833,2026-01-13T16:51:18Z,ACC_03128,ACC_02730,994.83,XOF,BILL_PAY,USSD,Sedad,Dakhlet Nouadhibou,Nouakchott-Nord,SUCCESS,0.00,False,SNDE,,False,NONE
d1bbb21f-6b1b-42d5-99aa-e861f11b2a1e,2026-01-04T14:55:33Z,ACC_02226,ACC_04348,665.75,MRU,CASH_OUT,USSD,Moov Money,Nouakchott-Ouest,Tagant,SUCCESS,11.03,False,,,False,NONE
a890460c-0ca2-4ba1-b127-dcba40e531fe,2026-01-20T21:06:47Z,ACC_02944,ACC_02940,7982.24,MRU,BILL_PAY,USSD,Bankily,Assaba,Nouakchott-Sud,SUCCESS,0.00,False,SOMELEC,,False,NONE
1e5519be-6e53-4516-8e94-ebfcace9006e,2026-03-03T08:29:02Z,ACC_02190,ACC_04891,3973.20,MRU,BILL_PAY,USSD,Bankily,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,0.00,True,SOMELEC,,False,NONE
15004b59-50f7-44aa-8fdf-1743469839d8,2026-03-30T20:25:33Z,ACC_04874,ACC_00177,5033.56,MRU,BILL_PAY,USSD,Moov Money,Trarza,Nouakchott-Ouest,SUCCESS,0.00,False,SOMELEC,,False,NONE
82071161-db84-4946-92cd-d13822540386,2026-02-11T18:46:35Z,ACC_04315,ACC_00964,1761.29,MRU,BILL_PAY,APP,Sedad,Dakhlet Nouadhibou,Hodh El Chargui,SUCCESS,0.00,False,SOMELEC,,False,NONE
f496fc33-4fe5-4426-aacf-eb072866fa77,2026-02-08T22:44:22Z,ACC_01702,ACC_02330,1399.50,MRU,AIRTIME,USSD,Masrvi,Guidimakha,Assaba,SUCCESS,0.00,False,,,False,NONE
8c705bf4-6e43-48a9-ad68-bb0cea709d45,2026-03-02T20:27:15Z,ACC_01706,ACC_00569,4477.11,USD,TRANSFER,APP,Moov Money,Dakhlet Nouadhibou,Nouakchott-Nord,SUCCESS,52.58,True,,,False,NONE
bd723bee-dae0-4355-8ef1-4dc4737c2989,2026-02-20T07:57:38Z,ACC_01886,ACC_01021,33526.22,MRU,TRANSFER,USSD,Bankily,Guidimakha,Nouakchott-Nord,SUCCESS,427.54,True,,,False,NONE
228f8af2-17d4-4083-98b7-fbfe90dfe6fa,2026-02-02T09:56:34Z,ACC_00188,ACC_04261,43842.51,MRU,TRANSFER,USSD,Masrvi,Nouakchott-Sud,Inchiri,SUCCESS,230.14,False,,,False,NONE
529593cf-b271-4d96-b1f3-314596ec12af,2026-03-03T17:47:53Z,ACC_00955,ACC_01912,16742.02,MRU,CASH_OUT,APP,BCIpay,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,292.44,True,,,False,NONE
172f1d33-a616-4b56-be89-3ca2f691c85a,2026-02-04T09:11:56Z,ACC_01343,ACC_04311,83584.20,MRU,CASH_OUT,APP,Bankily,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,1411.39,False,,,False,NONE
eab43dcb-0703-44d5-bc04-c1dc945deda2,2026-03-15T20:57:16Z,ACC_02709,ACC_04577,837.21,MRU,AIRTIME,USSD,Sedad,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,0.00,True,,,False,NONE
bc685703-2408-4e1c-a3fe-da8eec653972,2026-02-03T19:10:00Z,ACC_00050,ACC_03213,10851.26,MRU,MERCHANT,USSD,Bankily,Nouakchott-Sud,Tagant,SUCCESS,120.86,False,,,False,NONE
fc8f093c-02f4-496a-a277-3ad317a05132,2026-01-29T17:49:10Z,ACC_04586,ACC_00566,1250.57,MRU,AIRTIME,APP,Click,Dakhlet Nouadhibou,Hodh El Gharbi,SUCCESS,0.00,False,,,False,NONE
3e0fc373-849b-4329-9a33-9c650f1f9935,2026-01-17T17:48:03Z,ACC_02945,ACC_03279,342.95,MRU,AIRTIME,USSD,GazaPay,Dakhlet Nouadhibou,Nouakchott-Sud,SUCCESS,0.00,False,,,False,NONE
