transaction_id,timestamp,sender_id,receiver_id,amount,currency,transaction_type,channel,operator,sender_wilaya,receiver_wilaya,status,fees,is_ramadan,bill_provider,origin_country,is_anomaly,anomaly_type,true_label,predicted_label,anomaly_score,classification_error
befe9aa3-2c47-4864-a842-f83442187f42,2026-01-11T11:02:47Z,ACC_02679,ACC_03915,32097.4,MRU,TRANSFER,USSD,BCIpay,Nouakchott-Nord,Hodh El Gharbi,SUCCESS,320.97,False,,,True,STRUCTURING,1,0,0.06409131735563278,false_negative
059dbe90-f51e-42f0-a06a-8e9937fdf2ce,2026-01-07T18:52:54Z,ACC_01736,ACC_02028,33378.8,MRU,MERCHANT,USSD,Moov Money,Nouakchott-Sud,Assaba,SUCCESS,333.79,False,,,True,HIGH_AMOUNT,1,0,0.1499340534210205,false_negative
a09415cb-45af-49a9-9a8f-ddd93da39080,2026-01-07T11:21:57Z,ACC_03451,ACC_03229,35460.32,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,354.6,False,,,True,STRUCTURING,1,0,0.14245165884494781,false_negative
cdc5c379-36c0-42fa-8ffb-60e8b66b742a,2026-01-25T09:46:23Z,ACC_03027,ACC_03700,22849.84,MRU,TRANSFER,USSD,Bankily,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,228.5,False,,,True,STRUCTURING,1,0,0.07559793442487717,false_negative
95889755-700c-4353-b4fb-a587a4ad1353,2026-01-13T12:08:55Z,ACC_01702,ACC_04005,20435.56,MRU,TRANSFER,USSD,Masrvi,Guidimakha,Nouakchott-Nord,SUCCESS,204.36,False,,,True,STRUCTURING,1,0,0.06906898319721222,false_negative
942fc41c-2666-41c8-9025-22a02e99248a,2026-01-29T20:32:43Z,ACC_01348,ACC_00747,82170.0,MRU,TRANSFER,APP,Click,Trarza,Nouakchott-Sud,SUCCESS,821.7,False,,,True,HIGH_AMOUNT,1,0,0.14679594337940216,false_negative
3ac8f731-9307-4b01-bd64-e107ccf29d4b,2026-01-21T07:24:33Z,ACC_00031,ACC_01299,2856.44,MRU,BILL_PAY,APP,Click,Trarza,Nouakchott-Sud,SUCCESS,0.0,False,MATTEL,,False,NONE,0,1,44.892208099365234,false_positive
44510ff8-f882-4897-b23d-00327bcce62b,2026-01-18T16:31:24Z,ACC_03355,ACC_03469,6775.92,MRU,BILL_PAY,USSD,BaridCash,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,0.0,False,SOMELEC,,False,NONE,0,1,18.90153694152832,false_positive
7c29bc65-af03-4edd-aeef-87cdf11d8841,2026-01-21T19:50:13Z,ACC_00629,ACC_04124,343.13,MRU,AIRTIME,AGENT,Masrvi,Guidimakha,Nouakchott-Ouest,SUCCESS,0.0,False,,,False,NONE,0,1,5.034217834472656,false_positive
8b96a6c6-5102-48cd-809c-bdf8b3ae6932,2026-01-27T11:46:01Z,ACC_04676,ACC_03109,63488.56,USD,TRANSFER,USSD,Click,Nouakchott-Sud,Guidimakha,SUCCESS,1132.41,False,,,False,NONE,0,1,0.20297937095165253,false_positive
e6d4bfcd-3038-418e-8eea-832fbfd72ac0,2026-01-25T08:49:39Z,ACC_00408,ACC_02413,44539.13,MRU,CASH_IN,USSD,bimbank Mobile,Nouakchott-Nord,Trarza,SUCCESS,758.43,False,,,False,NONE,0,1,5.764122486114502,false_positive
d8c873b8-e6fb-4a85-a8c4-630153172980,2026-01-03T19:13:59Z,ACC_04038,ACC_03483,14639.09,MRU,TRANSFER,AGENT,Bamis Digital,Assaba,Gorgol,SUCCESS,242.84,False,,,False,NONE,0,1,187.5247039794922,false_positive
283d6d77-fba5-452c-9255-62ce5b23df3d,2026-01-17T19:43:05Z,ACC_03495,ACC_03507,34127.39,MRU,TRANSFER,USSD,Bankily,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,341.27,False,,,True,STRUCTURING,1,0,0.08395155519247055,false_negative
53366d6d-b076-488d-916e-f2ba63e9317b,2026-01-02T20:58:49Z,ACC_01455,ACC_02459,2841.37,MRU,TRANSFER,USSD,bimbank Mobile,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,28.41,False,,,True,HIGH_FREQUENCY,1,0,0.39213114976882935,false_negative
9eab2d97-6a5e-4405-ae2c-6a3f4a71add9,2026-01-23T13:36:01Z,ACC_04780,ACC_02596,26417.64,MRU,TRANSFER,AGENT,Amanty,Brakna,Nouakchott-Ouest,SUCCESS,335.1,False,,,False,NONE,0,1,18.299072265625,false_positive
e5ff9622-da05-4204-9b6d-f83f01144fb4,2026-01-28T17:45:37Z,ACC_04000,ACC_02694,67886.33,MRU,TRANSFER,USSD,Masrvi,Dakhlet Nouadhibou,Nouakchott-Ouest,SUCCESS,1264.85,False,,,False,NONE,0,1,11.439411163330078,false_positive
ffa0e9d6-4c7e-44e7-8106-82e0c144e5e8,2026-01-16T18:40:27Z,ACC_04184,ACC_02856,36842.97,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,368.43,False,,,True,STRUCTURING,1,0,0.09215187281370163,false_negative
